subscription_id,user_id,plan,monthly_price,start_date,end_date,status
3489,1383,Standard,14.99,2023-03-09,2023-08-14,Canceled
3490,1384,Standard,14.99,2023-10-05,,Active
3491,1384,Standard,14.99,2024-04-02,2024-08-16,Canceled
3492,1385,Basic,9.99,2023-12-19,,Active
3493,1385,Basic,9.99,2024-06-16,,Active
3494,1385,Basic,9.99,2024-12-13,,Active
3495,1386,Standard,14.99,2023-12-02,,Active
3496,1386,Standard,14.99,2024-05-30,2024-08-18,Canceled
3497,1387,Basic,9.99,2023-10-13,,Active
3498,1387,Basic,9.99,2024-04-10,,Active
3499,1387,Basic,9.99,2024-10-07,2024-12-06,Canceled
3500,1388,Basic,9.99,2023-06-12,,Active
3501,1388,Basic,9.99,2023-12-09,,Active
3502,1388,Basic,9.99,2024-06-06,,Active
3503,1388,Basic,9.99,2024-12-03,,Active
3504,1389,Standard,14.99,2023-07-31,2023-10-31,Canceled
3505,1390,Basic,9.99,2023-03-19,,Active
3506,1390,Standard,14.99,2023-09-15,,Active
3507,1390,Standard,14.99,2024-03-13,,Active
3508,1390,Premium,19.99,2024-09-09,,Active
3509,1391,Standard,14.99,2023-01-14,,Active
3510,1391,Standard,14.99,2023-07-13,2023-09-24,Canceled
3511,1392,Basic,9.99,2023-10-18,,Active
3512,1392,Basic,9.99,2024-04-15,2024-12-23,Canceled
3513,1393,Premium,19.99,2023-04-29,,Active
3514,1393,Premium,19.99,2023-10-26,,Active
3515,1393,Premium,19.99,2024-04-23,,Active
3516,1393,Premium,19.99,2024-10-20,,Active
3517,1394,Premium,19.99,2023-03-10,2023-10-20,Canceled
3518,1395,Basic,9.99,2023-12-31,,Active
3519,1395,Basic,9.99,2024-06-28,2024-11-25,Canceled
3520,1396,Premium,19.99,2023-09-09,2024-08-01,Canceled
3521,1397,Basic,9.99,2023-04-26,2024-04-18,Canceled
3522,1398,Standard,14.99,2023-07-31,,Active
3523,1398,Standard,14.99,2024-01-27,,Active
3524,1398,Standard,14.99,2024-07-25,2024-10-18,Canceled
3525,1399,Premium,19.99,2023-04-15,2023-12-19,Canceled
3526,1400,Basic,9.99,2023-09-08,2024-03-29,Canceled
3527,1401,Standard,14.99,2023-08-07,,Active
3528,1401,Standard,14.99,2024-02-03,,Active
3529,1401,Standard,14.99,2024-08-01,,Active
3530,1402,Standard,14.99,2023-07-14,,Active
3531,1402,Premium,19.99,2024-01-10,,Active
3532,1402,Premium,19.99,2024-07-08,,Active
3533,1403,Premium,19.99,2023-11-01,,Active
3534,1403,Premium,19.99,2024-04-29,,Active
3535,1403,Premium,19.99,2024-10-26,2025-03-01,Canceled
3536,1404,Premium,19.99,2023-09-24,2024-02-01,Canceled
3537,1405,Standard,14.99,2023-05-06,,Active
3538,1405,Basic,9.99,2023-11-02,,Active
3539,1405,Basic,9.99,2024-04-30,,Active
3540,1405,Basic,9.99,2024-10-27,2025-08-25,Canceled
3541,1406,Standard,14.99,2023-10-13,2024-01-05,Canceled
3542,1407,Basic,9.99,2023-04-08,,Active
3543,1407,Basic,9.99,2023-10-05,2024-01-07,Canceled
3544,1408,Standard,14.99,2023-05-27,,Active
3545,1408,Premium,19.99,2023-11-23,,Active
3546,1408,Premium,19.99,2024-05-21,2024-12-01,Canceled
3547,1409,Basic,9.99,2023-11-10,2024-04-17,Canceled
3548,1410,Basic,9.99,2023-08-26,,Active
3549,1410,Basic,9.99,2024-02-22,,Active
3550,1410,Basic,9.99,2024-08-20,,Active
3551,1411,Standard,14.99,2023-02-27,,Active
3552,1411,Standard,14.99,2023-08-26,2024-01-20,Canceled
3553,1412,Basic,9.99,2023-03-11,,Active
3554,1412,Basic,9.99,2023-09-07,,Active
3555,1412,Basic,9.99,2024-03-05,2024-06-28,Canceled
3556,1413,Standard,14.99,2023-01-13,,Active
3557,1413,Standard,14.99,2023-07-12,,Active
3558,1413,Basic,9.99,2024-01-08,,Active
3559,1413,Basic,9.99,2024-07-06,2024-11-27,Canceled
3560,1414,Premium,19.99,2023-08-21,,Active
3561,1414,Premium,19.99,2024-02-17,,Active
3562,1414,Standard,14.99,2024-08-15,,Active
3563,1415,Basic,9.99,2023-03-05,2024-01-21,Canceled
3564,1416,Premium,19.99,2023-11-21,,Active
3565,1416,Premium,19.99,2024-05-19,,Active
3566,1416,Premium,19.99,2024-11-15,,Active
3567,1417,Standard,14.99,2023-09-19,,Active
3568,1417,Standard,14.99,2024-03-17,,Active
3569,1417,Standard,14.99,2024-09-13,,Active
3570,1418,Premium,19.99,2023-07-14,,Active
3571,1418,Premium,19.99,2024-01-10,,Active
3572,1418,Premium,19.99,2024-07-08,,Active
3573,1419,Premium,19.99,2023-10-17,,Active
3574,1419,Premium,19.99,2024-04-14,,Active
3575,1419,Standard,14.99,2024-10-11,,Active
3576,1420,Basic,9.99,2023-03-16,,Active
3577,1420,Basic,9.99,2023-09-12,2023-12-29,Canceled
3578,1421,Standard,14.99,2023-08-03,,Active
3579,1421,Standard,14.99,2024-01-30,,Active
3580,1421,Standard,14.99,2024-07-28,,Active
3581,1422,Basic,9.99,2023-05-28,,Active
3582,1422,Basic,9.99,2023-11-24,,Active
3583,1422,Basic,9.99,2024-05-22,,Active
3584,1422,Basic,9.99,2024-11-18,,Active
3585,1423,Basic,9.99,2023-04-14,,Active
3586,1423,Basic,9.99,2023-10-11,,Active
3587,1423,Basic,9.99,2024-04-08,,Active
3588,1423,Basic,9.99,2024-10-05,,Active
3589,1424,Basic,9.99,2023-08-23,2023-11-29,Canceled
3590,1425,Basic,9.99,2023-01-03,2023-05-25,Canceled
3591,1426,Premium,19.99,2023-10-29,,Active
3592,1426,Standard,14.99,2024-04-26,2025-04-22,Canceled
3593,1427,Premium,19.99,2023-08-15,,Active
3594,1427,Premium,19.99,2024-02-11,,Active
3595,1427,Basic,9.99,2024-08-09,,Active
3596,1428,Standard,14.99,2023-05-06,,Active
3597,1428,Premium,19.99,2023-11-02,2024-06-23,Canceled
3598,1429,Premium,19.99,2023-04-17,,Active
3599,1429,Premium,19.99,2023-10-14,,Active
3600,1429,Premium,19.99,2024-04-11,,Active
3601,1429,Premium,19.99,2024-10-08,2025-07-19,Canceled
3602,1430,Basic,9.99,2023-12-01,,Active
3603,1430,Basic,9.99,2024-05-29,2024-11-23,Canceled
3604,1431,Premium,19.99,2023-12-08,,Active
3605,1431,Premium,19.99,2024-06-05,2024-10-01,Canceled
3606,1432,Premium,19.99,2023-06-19,2023-11-16,Canceled
3607,1433,Premium,19.99,2023-04-02,,Active
3608,1433,Premium,19.99,2023-09-29,,Active
3609,1433,Premium,19.99,2024-03-27,,Active
3610,1433,Basic,9.99,2024-09-23,,Active
3611,1434,Standard,14.99,2023-12-05,,Active
3612,1434,Standard,14.99,2024-06-02,2024-08-12,Canceled
3613,1435,Standard,14.99,2023-08-22,,Active
3614,1435,Standard,14.99,2024-02-18,,Active
3615,1435,Standard,14.99,2024-08-16,,Active
3616,1436,Standard,14.99,2023-06-03,2024-02-24,Canceled
3617,1437,Premium,19.99,2023-08-07,,Active
3618,1437,Premium,19.99,2024-02-03,,Active
3619,1437,Standard,14.99,2024-08-01,,Active
3620,1438,Standard,14.99,2023-03-10,2024-01-18,Canceled
3621,1439,Basic,9.99,2023-09-27,,Active
3622,1439,Basic,9.99,2024-03-25,2025-02-13,Canceled
3623,1440,Basic,9.99,2023-11-10,2024-01-16,Canceled
3624,1441,Standard,14.99,2023-02-14,,Active
3625,1441,Standard,14.99,2023-08-13,2024-04-21,Canceled
3626,1442,Premium,19.99,2023-12-28,,Active
3627,1442,Premium,19.99,2024-06-25,2024-11-19,Canceled
3628,1443,Basic,9.99,2023-05-13,,Active
3629,1443,Basic,9.99,2023-11-09,,Active
3630,1443,Basic,9.99,2024-05-07,,Active
3631,1443,Basic,9.99,2024-11-03,,Active
3632,1444,Premium,19.99,2023-03-08,2023-11-10,Canceled
3633,1445,Basic,9.99,2023-11-20,,Active
3634,1445,Basic,9.99,2024-05-18,,Active
3635,1445,Basic,9.99,2024-11-14,2025-08-30,Canceled
3636,1446,Basic,9.99,2023-04-30,,Active
3637,1446,Basic,9.99,2023-10-27,,Active
3638,1446,Basic,9.99,2024-04-24,2024-09-07,Canceled
3639,1447,Premium,19.99,2023-01-13,,Active
3640,1447,Premium,19.99,2023-07-12,2023-12-08,Canceled
3641,1448,Basic,9.99,2023-11-12,2024-10-29,Canceled
3642,1449,Basic,9.99,2023-06-29,,Active
3643,1449,Basic,9.99,2023-12-26,,Active
3644,1449,Basic,9.99,2024-06-23,,Active
3645,1449,Basic,9.99,2024-12-20,,Active
3646,1450,Basic,9.99,2023-01-06,2023-12-17,Canceled
3647,1451,Premium,19.99,2023-05-11,,Active
3648,1451,Premium,19.99,2023-11-07,,Active
3649,1451,Premium,19.99,2024-05-05,,Active
3650,1451,Premium,19.99,2024-11-01,,Active
3651,1452,Premium,19.99,2023-10-09,,Active
3652,1452,Premium,19.99,2024-04-06,,Active
3653,1452,Premium,19.99,2024-10-03,,Active
3654,1453,Basic,9.99,2023-12-18,2024-03-06,Canceled
3655,1454,Standard,14.99,2023-11-12,2024-01-28,Canceled
3656,1455,Premium,19.99,2023-06-19,2023-12-13,Canceled
3657,1456,Premium,19.99,2023-01-19,,Active
3658,1456,Premium,19.99,2023-07-18,,Active
3659,1456,Premium,19.99,2024-01-14,,Active
3660,1456,Premium,19.99,2024-07-12,,Active
3661,1457,Standard,14.99,2023-11-18,,Active
3662,1457,Standard,14.99,2024-05-16,,Active
3663,1457,Standard,14.99,2024-11-12,2025-03-18,Canceled
3664,1458,Standard,14.99,2023-08-25,2024-04-13,Canceled
3665,1459,Premium,19.99,2023-06-03,,Active
3666,1459,Premium,19.99,2023-11-30,,Active
3667,1459,Premium,19.99,2024-05-28,,Active
3668,1459,Basic,9.99,2024-11-24,2025-06-17,Canceled
3669,1460,Standard,14.99,2023-10-12,2024-07-29,Canceled
3670,1461,Premium,19.99,2023-12-17,,Active
3671,1461,Premium,19.99,2024-06-14,2025-04-04,Canceled
3672,1462,Basic,9.99,2023-03-18,2023-12-28,Canceled
3673,1463,Basic,9.99,2023-07-12,,Active
3674,1463,Basic,9.99,2024-01-08,2024-06-07,Canceled
3675,1464,Basic,9.99,2023-11-07,,Active
3676,1464,Basic,9.99,2024-05-05,,Active
3677,1464,Basic,9.99,2024-11-01,2025-07-18,Canceled
3678,1465,Standard,14.99,2023-06-07,,Active
3679,1465,Premium,19.99,2023-12-04,,Active
3680,1465,Premium,19.99,2024-06-01,,Active
3681,1465,Premium,19.99,2024-11-28,,Active
3682,1466,Basic,9.99,2023-07-31,2023-10-31,Canceled
3683,1467,Premium,19.99,2023-08-20,,Active
3684,1467,Premium,19.99,2024-02-16,2024-12-08,Canceled
3685,1468,Standard,14.99,2023-03-31,,Active
3686,1468,Standard,14.99,2023-09-27,,Active
3687,1468,Standard,14.99,2024-03-25,,Active
3688,1468,Standard,14.99,2024-09-21,,Active
3689,1469,Premium,19.99,2023-02-17,2023-11-27,Canceled
3690,1470,Premium,19.99,2023-09-14,2024-07-24,Canceled
3691,1471,Premium,19.99,2023-09-26,,Active
3692,1471,Premium,19.99,2024-03-24,,Active
3693,1471,Premium,19.99,2024-09-20,,Active
3694,1472,Premium,19.99,2023-02-20,2023-07-30,Canceled
3695,1473,Standard,14.99,2023-01-19,,Active
3696,1473,Standard,14.99,2023-07-18,2023-10-05,Canceled
3697,1474,Premium,19.99,2023-03-01,,Active
3698,1474,Premium,19.99,2023-08-28,,Active
3699,1474,Premium,19.99,2024-02-24,,Active
3700,1474,Premium,19.99,2024-08-22,,Active
3701,1475,Basic,9.99,2023-02-14,,Active
3702,1475,Basic,9.99,2023-08-13,,Active
3703,1475,Basic,9.99,2024-02-09,,Active
3704,1475,Basic,9.99,2024-08-07,,Active
3705,1476,Standard,14.99,2023-09-24,,Active
3706,1476,Standard,14.99,2024-03-22,,Active
3707,1476,Standard,14.99,2024-09-18,,Active
3708,1477,Standard,14.99,2023-10-23,,Active
3709,1477,Standard,14.99,2024-04-20,,Active
3710,1477,Standard,14.99,2024-10-17,,Active
3711,1478,Basic,9.99,2023-04-13,2023-11-02,Canceled
3712,1479,Premium,19.99,2023-06-13,,Active
3713,1479,Premium,19.99,2023-12-10,,Active
3714,1479,Premium,19.99,2024-06-07,,Active
3715,1479,Premium,19.99,2024-12-04,,Active
3716,1480,Premium,19.99,2023-03-18,,Active
3717,1480,Premium,19.99,2023-09-14,,Active
3718,1480,Premium,19.99,2024-03-12,2024-08-19,Canceled
3719,1481,Basic,9.99,2023-11-15,,Active
3720,1481,Basic,9.99,2024-05-13,,Active
3721,1481,Basic,9.99,2024-11-09,,Active
3722,1482,Premium,19.99,2023-10-05,,Active
3723,1482,Premium,19.99,2024-04-02,,Active
3724,1482,Premium,19.99,2024-09-29,2025-08-27,Canceled
3725,1483,Premium,19.99,2023-03-14,,Active
3726,1483,Premium,19.99,2023-09-10,,Active
3727,1483,Premium,19.99,2024-03-08,2024-11-23,Canceled
3728,1484,Basic,9.99,2023-02-06,2023-07-15,Canceled
3729,1485,Premium,19.99,2023-08-16,2024-08-03,Canceled
3730,1486,Basic,9.99,2023-12-12,,Active
3731,1486,Basic,9.99,2024-06-09,2024-10-31,Canceled
3732,1487,Standard,14.99,2023-02-14,,Active
3733,1487,Premium,19.99,2023-08-13,,Active
3734,1487,Premium,19.99,2024-02-09,,Active
3735,1487,Standard,14.99,2024-08-07,2025-06-10,Canceled
3736,1488,Basic,9.99,2023-10-31,,Active
3737,1488,Basic,9.99,2024-04-28,,Active
3738,1488,Basic,9.99,2024-10-25,,Active
3739,1489,Basic,9.99,2023-11-12,,Active
3740,1489,Basic,9.99,2024-05-10,,Active
3741,1489,Basic,9.99,2024-11-06,,Active
3742,1490,Basic,9.99,2024-01-01,,Active
3743,1490,Basic,9.99,2024-06-29,,Active
3744,1490,Basic,9.99,2024-12-26,2025-09-01,Canceled
3745,1491,Basic,9.99,2023-08-27,2024-02-17,Canceled
3746,1492,Premium,19.99,2023-02-19,2023-06-13,Canceled
3747,1493,Premium,19.99,2023-08-29,,Active
3748,1493,Premium,19.99,2024-02-25,,Active
3749,1493,Premium,19.99,2024-08-23,,Active
3750,1494,Standard,14.99,2023-05-13,,Active
3751,1494,Standard,14.99,2023-11-09,,Active
3752,1494,Standard,14.99,2024-05-07,,Active
3753,1494,Standard,14.99,2024-11-03,,Active
3754,1495,Basic,9.99,2023-06-16,,Active
3755,1495,Basic,9.99,2023-12-13,,Active
3756,1495,Basic,9.99,2024-06-10,2025-01-03,Canceled
3757,1496,Standard,14.99,2023-09-01,2024-02-22,Canceled
3758,1497,Basic,9.99,2023-03-29,,Active
3759,1497,Premium,19.99,2023-09-25,,Active
3760,1497,Premium,19.99,2024-03-23,,Active
3761,1497,Premium,19.99,2024-09-19,2025-08-07,Canceled
3762,1498,Premium,19.99,2023-10-22,,Active
3763,1498,Basic,9.99,2024-04-19,,Active
3764,1498,Basic,9.99,2024-10-16,,Active
3765,1499,Basic,9.99,2024-01-01,,Active
3766,1499,Premium,19.99,2024-06-29,,Active
3767,1499,Premium,19.99,2024-12-26,,Active
3768,1500,Basic,9.99,2023-06-04,,Active
3769,1500,Basic,9.99,2023-12-01,2024-02-18,Canceled
3770,1501,Basic,9.99,2023-07-31,2024-04-02,Canceled
3771,1502,Basic,9.99,2023-03-23,,Active
3772,1502,Basic,9.99,2023-09-19,,Active
3773,1502,Standard,14.99,2024-03-17,,Active
3774,1502,Standard,14.99,2024-09-13,,Active
3775,1503,Standard,14.99,2023-04-17,,Active
3776,1503,Standard,14.99,2023-10-14,,Active
3777,1503,Standard,14.99,2024-04-11,,Active
3778,1503,Premium,19.99,2024-10-08,,Active
3779,1504,Standard,14.99,2023-06-25,,Active
3780,1504,Standard,14.99,2023-12-22,,Active
3781,1504,Standard,14.99,2024-06-19,,Active
3782,1504,Standard,14.99,2024-12-16,,Active
3783,1505,Standard,14.99,2023-12-06,2024-09-20,Canceled
3784,1506,Standard,14.99,2023-09-07,,Active
3785,1506,Premium,19.99,2024-03-05,,Active
3786,1506,Premium,19.99,2024-09-01,2025-01-15,Canceled
3787,1507,Premium,19.99,2023-06-16,,Active
3788,1507,Premium,19.99,2023-12-13,,Active
3789,1507,Premium,19.99,2024-06-10,2025-01-01,Canceled
3790,1508,Basic,9.99,2023-06-07,,Active
3791,1508,Standard,14.99,2023-12-04,2024-05-02,Canceled
3792,1509,Standard,14.99,2023-12-17,2024-08-29,Canceled
3793,1510,Premium,19.99,2023-09-11,,Active
3794,1510,Premium,19.99,2024-03-09,,Active
3795,1510,Premium,19.99,2024-09-05,2025-09-02,Canceled
3796,1511,Premium,19.99,2023-04-22,,Active
3797,1511,Premium,19.99,2023-10-19,,Active
3798,1511,Premium,19.99,2024-04-16,2024-08-21,Canceled
3799,1512,Standard,14.99,2023-03-17,2023-05-19,Canceled
3800,1513,Standard,14.99,2023-05-30,,Active
3801,1513,Standard,14.99,2023-11-26,,Active
3802,1513,Standard,14.99,2024-05-24,,Active
3803,1513,Standard,14.99,2024-11-20,,Active
3804,1514,Standard,14.99,2023-04-11,,Active
3805,1514,Standard,14.99,2023-10-08,,Active
3806,1514,Standard,14.99,2024-04-05,,Active
3807,1514,Standard,14.99,2024-10-02,,Active
3808,1515,Standard,14.99,2023-10-19,,Active
3809,1515,Standard,14.99,2024-04-16,2024-11-28,Canceled
3810,1516,Premium,19.99,2023-02-15,2023-12-31,Canceled
3811,1517,Standard,14.99,2023-07-26,,Active
3812,1517,Standard,14.99,2024-01-22,,Active
3813,1517,Standard,14.99,2024-07-20,2025-05-02,Canceled
3814,1518,Standard,14.99,2023-07-09,,Active
3815,1518,Standard,14.99,2024-01-05,,Active
3816,1518,Standard,14.99,2024-07-03,,Active
3817,1518,Standard,14.99,2024-12-30,,Active
3818,1519,Premium,19.99,2023-07-03,,Active
3819,1519,Premium,19.99,2023-12-30,,Active
3820,1519,Premium,19.99,2024-06-27,,Active
3821,1519,Premium,19.99,2024-12-24,,Active
3822,1520,Standard,14.99,2023-05-01,,Active
3823,1520,Standard,14.99,2023-10-28,,Active
3824,1520,Standard,14.99,2024-04-25,,Active
3825,1520,Standard,14.99,2024-10-22,2025-05-17,Canceled
3826,1521,Basic,9.99,2023-11-17,2024-09-29,Canceled
3827,1522,Basic,9.99,2023-07-15,,Active
3828,1522,Basic,9.99,2024-01-11,,Active
3829,1522,Basic,9.99,2024-07-09,,Active
3830,1523,Premium,19.99,2023-09-01,2024-06-06,Canceled
3831,1524,Standard,14.99,2023-07-04,,Active
3832,1524,Basic,9.99,2023-12-31,,Active
3833,1524,Basic,9.99,2024-06-28,,Active
3834,1524,Standard,14.99,2024-12-25,,Active
3835,1525,Basic,9.99,2023-03-10,,Active
3836,1525,Basic,9.99,2023-09-06,,Active
3837,1525,Basic,9.99,2024-03-04,,Active
3838,1525,Basic,9.99,2024-08-31,2025-01-05,Canceled
3839,1526,Premium,19.99,2023-03-15,,Active
3840,1526,Premium,19.99,2023-09-11,,Active
3841,1526,Premium,19.99,2024-03-09,,Active
3842,1526,Premium,19.99,2024-09-05,2025-04-19,Canceled
3843,1527,Standard,14.99,2023-02-13,,Active
3844,1527,Basic,9.99,2023-08-12,,Active
3845,1527,Basic,9.99,2024-02-08,2024-12-10,Canceled
3846,1528,Basic,9.99,2023-12-23,,Active
3847,1528,Basic,9.99,2024-06-20,,Active
3848,1528,Basic,9.99,2024-12-17,,Active
3849,1529,Premium,19.99,2023-08-21,,Active
3850,1529,Basic,9.99,2024-02-17,2024-09-09,Canceled
3851,1530,Standard,14.99,2023-07-16,,Active
3852,1530,Standard,14.99,2024-01-12,2024-12-03,Canceled
3853,1531,Premium,19.99,2023-11-06,,Active
3854,1531,Premium,19.99,2024-05-04,,Active
3855,1531,Premium,19.99,2024-10-31,,Active
3856,1532,Premium,19.99,2023-12-31,2024-11-06,Canceled
3857,1533,Basic,9.99,2023-10-23,,Active
3858,1533,Basic,9.99,2024-04-20,,Active
3859,1533,Basic,9.99,2024-10-17,,Active
3860,1534,Basic,9.99,2023-09-05,,Active
3861,1534,Basic,9.99,2024-03-03,,Active
3862,1534,Basic,9.99,2024-08-30,,Active
3863,1535,Premium,19.99,2023-12-20,,Active
3864,1535,Premium,19.99,2024-06-17,,Active
3865,1535,Premium,19.99,2024-12-14,2025-04-29,Canceled
3866,1536,Premium,19.99,2023-05-24,,Active
3867,1536,Standard,14.99,2023-11-20,,Active
3868,1536,Standard,14.99,2024-05-18,,Active
3869,1536,Standard,14.99,2024-11-14,,Active
3870,1537,Standard,14.99,2023-11-09,2024-06-03,Canceled
3871,1538,Basic,9.99,2023-12-17,,Active
3872,1538,Basic,9.99,2024-06-14,2024-09-17,Canceled
3873,1539,Premium,19.99,2023-11-10,2024-04-29,Canceled
3874,1540,Basic,9.99,2023-08-29,,Active
3875,1540,Basic,9.99,2024-02-25,2024-06-18,Canceled
3876,1541,Premium,19.99,2023-06-19,,Active
3877,1541,Basic,9.99,2023-12-16,2024-04-18,Canceled
3878,1542,Basic,9.99,2023-03-27,,Active
3879,1542,Basic,9.99,2023-09-23,,Active
3880,1542,Basic,9.99,2024-03-21,2024-05-23,Canceled
3881,1543,Premium,19.99,2023-10-16,,Active
3882,1543,Premium,19.99,2024-04-13,,Active
3883,1543,Standard,14.99,2024-10-10,,Active
3884,1544,Basic,9.99,2023-10-24,2024-09-14,Canceled
3885,1545,Basic,9.99,2023-11-16,,Active
3886,1545,Basic,9.99,2024-05-14,,Active
3887,1545,Basic,9.99,2024-11-10,,Active
3888,1546,Premium,19.99,2023-03-06,,Active
3889,1546,Premium,19.99,2023-09-02,,Active
3890,1546,Basic,9.99,2024-02-29,,Active
3891,1546,Basic,9.99,2024-08-27,,Active
3892,1547,Premium,19.99,2023-03-09,,Active
3893,1547,Standard,14.99,2023-09-05,,Active
3894,1547,Basic,9.99,2024-03-03,,Active
3895,1547,Basic,9.99,2024-08-30,,Active
3896,1548,Standard,14.99,2023-01-08,,Active
3897,1548,Standard,14.99,2023-07-07,2024-03-08,Canceled
3898,1549,Premium,19.99,2023-03-19,,Active
3899,1549,Premium,19.99,2023-09-15,,Active
3900,1549,Premium,19.99,2024-03-13,,Active
3901,1549,Premium,19.99,2024-09-09,,Active
3902,1550,Basic,9.99,2023-05-14,,Active
3903,1550,Basic,9.99,2023-11-10,,Active
3904,1550,Basic,9.99,2024-05-08,,Active
3905,1550,Basic,9.99,2024-11-04,,Active
3906,1551,Premium,19.99,2023-01-17,,Active
3907,1551,Premium,19.99,2023-07-16,,Active
3908,1551,Premium,19.99,2024-01-12,,Active
3909,1551,Premium,19.99,2024-07-10,,Active
3910,1552,Basic,9.99,2023-03-20,,Active
3911,1552,Basic,9.99,2023-09-16,2024-08-22,Canceled
3912,1553,Basic,9.99,2023-05-02,,Active
3913,1553,Basic,9.99,2023-10-29,2024-02-27,Canceled
3914,1554,Premium,19.99,2023-04-18,,Active
3915,1554,Premium,19.99,2023-10-15,,Active
3916,1554,Premium,19.99,2024-04-12,,Active
3917,1554,Premium,19.99,2024-10-09,,Active
3918,1555,Premium,19.99,2023-11-25,,Active
3919,1555,Premium,19.99,2024-05-23,,Active
3920,1555,Premium,19.99,2024-11-19,,Active
3921,1556,Basic,9.99,2023-03-27,,Active
3922,1556,Basic,9.99,2023-09-23,,Active
3923,1556,Basic,9.99,2024-03-21,,Active
3924,1556,Basic,9.99,2024-09-17,,Active
3925,1557,Premium,19.99,2023-09-01,,Active
3926,1557,Premium,19.99,2024-02-28,2024-08-15,Canceled
3927,1558,Premium,19.99,2023-08-31,,Active
3928,1558,Premium,19.99,2024-02-27,,Active
3929,1558,Basic,9.99,2024-08-25,,Active
3930,1559,Standard,14.99,2023-01-07,2024-01-01,Canceled
3931,1560,Basic,9.99,2023-12-14,,Active
3932,1560,Basic,9.99,2024-06-11,2024-12-08,Canceled
3933,1561,Premium,19.99,2023-02-19,,Active
3934,1561,Premium,19.99,2023-08-18,2024-02-15,Canceled
3935,1562,Basic,9.99,2023-11-09,,Active
3936,1562,Basic,9.99,2024-05-07,,Active
3937,1562,Basic,9.99,2024-11-03,,Active
3938,1563,Premium,19.99,2023-05-19,2024-04-19,Canceled
3939,1564,Basic,9.99,2023-12-02,2024-07-12,Canceled
3940,1565,Premium,19.99,2023-12-11,,Active
3941,1565,Premium,19.99,2024-06-08,,Active
3942,1565,Premium,19.99,2024-12-05,,Active
3943,1566,Premium,19.99,2023-06-22,2024-04-14,Canceled
3944,1567,Premium,19.99,2023-12-11,,Active
3945,1567,Premium,19.99,2024-06-08,2025-04-16,Canceled
3946,1568,Basic,9.99,2023-07-30,2023-12-19,Canceled
3947,1569,Standard,14.99,2023-06-29,,Active
3948,1569,Standard,14.99,2023-12-26,,Active
3949,1569,Standard,14.99,2024-06-23,2025-06-10,Canceled
3950,1570,Standard,14.99,2023-04-09,2023-10-19,Canceled
3951,1571,Standard,14.99,2023-01-30,2024-01-20,Canceled
3952,1572,Standard,14.99,2023-11-23,,Active
3953,1572,Standard,14.99,2024-05-21,,Active
3954,1572,Standard,14.99,2024-11-17,2025-04-18,Canceled
3955,1573,Standard,14.99,2023-11-06,2024-10-29,Canceled
3956,1574,Standard,14.99,2023-04-05,,Active
3957,1574,Premium,19.99,2023-10-02,,Active
3958,1574,Basic,9.99,2024-03-30,,Active
3959,1574,Standard,14.99,2024-09-26,2025-03-31,Canceled
3960,1575,Premium,19.99,2023-05-31,2024-05-30,Canceled
3961,1576,Standard,14.99,2023-05-22,,Active
3962,1576,Standard,14.99,2023-11-18,,Active
3963,1576,Standard,14.99,2024-05-16,2024-09-10,Canceled
3964,1577,Basic,9.99,2023-05-12,,Active
3965,1577,Basic,9.99,2023-11-08,2024-06-22,Canceled
3966,1578,Basic,9.99,2023-02-01,,Active
3967,1578,Basic,9.99,2023-07-31,,Active
3968,1578,Basic,9.99,2024-01-27,2024-12-17,Canceled
3969,1579,Basic,9.99,2023-05-13,,Active
3970,1579,Basic,9.99,2023-11-09,,Active
3971,1579,Basic,9.99,2024-05-07,,Active
3972,1579,Basic,9.99,2024-11-03,,Active
3973,1580,Standard,14.99,2023-09-09,,Active
3974,1580,Standard,14.99,2024-03-07,,Active
3975,1580,Standard,14.99,2024-09-03,,Active
3976,1581,Basic,9.99,2023-11-27,,Active
3977,1581,Basic,9.99,2024-05-25,,Active
3978,1581,Basic,9.99,2024-11-21,,Active
3979,1582,Premium,19.99,2023-08-09,2024-06-02,Canceled
3980,1583,Premium,19.99,2023-08-15,,Active
3981,1583,Premium,19.99,2024-02-11,,Active
3982,1583,Premium,19.99,2024-08-09,,Active
3983,1584,Premium,19.99,2023-02-06,2023-07-23,Canceled
3984,1585,Premium,19.99,2023-01-10,2023-09-17,Canceled
3985,1586,Premium,19.99,2023-01-20,,Active
3986,1586,Premium,19.99,2023-07-19,,Active
3987,1586,Premium,19.99,2024-01-15,2024-12-13,Canceled
3988,1587,Standard,14.99,2023-12-25,,Active
3989,1587,Standard,14.99,2024-06-22,,Active
3990,1587,Standard,14.99,2024-12-19,,Active
3991,1588,Basic,9.99,2023-09-21,2024-03-02,Canceled
3992,1589,Basic,9.99,2023-02-05,2023-08-26,Canceled
3993,1590,Standard,14.99,2023-12-19,,Active
3994,1590,Standard,14.99,2024-06-16,2025-03-01,Canceled
3995,1591,Premium,19.99,2023-07-03,,Active
3996,1591,Premium,19.99,2023-12-30,,Active
3997,1591,Premium,19.99,2024-06-27,,Active
3998,1591,Premium,19.99,2024-12-24,,Active
3999,1592,Standard,14.99,2023-01-29,,Active
4000,1592,Standard,14.99,2023-07-28,2023-12-18,Canceled
4001,1593,Basic,9.99,2023-10-01,,Active
4002,1593,Basic,9.99,2024-03-29,,Active
