user_id,age,country,device,acquisition_channel,signup_date
1101,49,UK,Desktop,Affiliate,2023-06-12
1102,37,India,Tablet,Google Ads,2023-12-04
1103,54,USA,Desktop,Referral,2023-10-17
1104,18,USA,Mobile,Google Ads,2023-03-28
1105,59,UK,Desktop,Facebook Ads,2023-12-31
1106,39,UK,Desktop,Referral,2023-03-10
1107,37,UK,Tablet,Organic,2023-07-03
1108,59,Germany,Mobile,Facebook Ads,2023-03-31
1109,52,Singapore,Desktop,Organic,2023-03-13
1110,19,Australia,Tablet,Organic,2023-02-08
1111,55,UK,Tablet,Google Ads,2023-10-25
1112,53,USA,Tablet,Affiliate,2023-01-19
1113,59,Australia,Mobile,Facebook Ads,2023-08-30
1114,32,Australia,Tablet,Facebook Ads,2023-07-20
1115,47,Germany,Tablet,Organic,2023-03-10
1116,41,Germany,Mobile,Google Ads,2023-07-23
1117,28,Australia,Tablet,Google Ads,2023-11-11
1118,28,Singapore,Tablet,Affiliate,2023-08-17
1119,27,India,Tablet,Referral,2023-12-04
1120,20,Singapore,Desktop,Google Ads,2023-07-03
1121,34,USA,Mobile,Organic,2023-02-02
1122,31,Germany,Desktop,Referral,2023-12-09
1123,47,Thailand,Mobile,Facebook Ads,2023-08-29
1124,51,India,Desktop,Facebook Ads,2023-02-22
1125,52,Germany,Mobile,Referral,2023-10-24
1126,42,USA,Tablet,Organic,2023-12-01
1127,34,UK,Mobile,Affiliate,2023-09-22
1128,40,Australia,Desktop,Referral,2023-07-27
1129,56,Thailand,Tablet,Google Ads,2023-09-04
1130,28,Singapore,Mobile,Affiliate,2023-08-14
1131,35,Singapore,Mobile,Google Ads,2023-11-26
1132,41,Germany,Tablet,Organic,2023-03-22
1133,32,UK,Desktop,Organic,2023-12-05
1134,48,UK,Mobile,Affiliate,2023-09-04
1135,59,Australia,Desktop,Organic,2023-03-24
1136,20,Singapore,Tablet,Affiliate,2023-05-05
1137,26,India,Tablet,Organic,2023-03-24
1138,27,Thailand,Mobile,Facebook Ads,2023-10-21
1139,51,UK,Tablet,Affiliate,2023-04-03
1140,19,India,Tablet,Facebook Ads,2023-11-23
1141,31,UK,Tablet,Referral,2023-02-13
1142,28,Singapore,Desktop,Affiliate,2023-09-04
1143,55,Australia,Mobile,Affiliate,2023-03-15
1144,50,USA,Mobile,Facebook Ads,2023-12-04
1145,56,Germany,Mobile,Google Ads,2023-08-21
1146,42,Singapore,Mobile,Organic,2023-07-13
1147,51,Australia,Tablet,Referral,2023-04-14
1148,56,Thailand,Mobile,Referral,2023-03-18
1149,56,Thailand,Tablet,Affiliate,2023-11-11
1150,23,UK,Tablet,Google Ads,2023-03-02
1151,52,Australia,Mobile,Referral,2023-11-05
1152,44,USA,Mobile,Affiliate,2023-09-25
1153,32,Australia,Desktop,Referral,2023-08-08
1154,55,Australia,Tablet,Affiliate,2023-06-29
1155,45,Singapore,Desktop,Referral,2023-02-20
1156,23,USA,Tablet,Affiliate,2023-04-30
1157,34,Singapore,Mobile,Organic,2023-07-29
1158,51,Thailand,Tablet,Organic,2023-10-23
1159,59,Singapore,Tablet,Facebook Ads,2023-07-12
1160,41,Thailand,Mobile,Referral,2023-07-29
1161,55,USA,Desktop,Affiliate,2023-11-30
1162,54,USA,Tablet,Facebook Ads,2023-08-05
1163,43,Australia,Mobile,Referral,2023-12-15
1164,53,UK,Mobile,Facebook Ads,2023-10-10
1165,53,UK,Desktop,Facebook Ads,2023-10-14
1166,40,Australia,Tablet,Referral,2023-10-23
1167,60,Thailand,Tablet,Google Ads,2023-03-12
1168,28,Thailand,Mobile,Affiliate,2023-08-17
1169,39,Australia,Tablet,Affiliate,2023-07-25
1170,21,Singapore,Desktop,Organic,2023-12-23
1171,27,UK,Tablet,Referral,2023-02-16
1172,22,USA,Mobile,Facebook Ads,2023-02-15
1173,56,Thailand,Tablet,Referral,2023-02-10
1174,57,India,Tablet,Facebook Ads,2023-07-25
1175,56,Thailand,Mobile,Referral,2023-12-31
1176,18,Singapore,Tablet,Affiliate,2023-08-13
1177,30,Thailand,Tablet,Affiliate,2023-05-27
1178,32,Germany,Mobile,Organic,2023-09-22
1179,33,India,Mobile,Google Ads,2023-07-04
1180,35,Australia,Desktop,Facebook Ads,2023-02-14
1181,43,UK,Tablet,Google Ads,2023-12-09
1182,18,India,Tablet,Organic,2023-09-23
1183,53,USA,Tablet,Affiliate,2023-02-16
1184,40,USA,Desktop,Google Ads,2023-10-26
1185,30,UK,Desktop,Affiliate,2023-11-07
1186,34,Singapore,Desktop,Affiliate,2023-01-03
1187,53,Thailand,Tablet,Facebook Ads,2023-02-24
1188,25,Australia,Tablet,Facebook Ads,2023-06-24
1189,54,USA,Tablet,Referral,2023-10-03
1190,54,UK,Mobile,Facebook Ads,2023-07-13
1191,47,Germany,Mobile,Referral,2023-08-23
1192,34,Thailand,Desktop,Google Ads,2023-03-01
1193,32,Australia,Desktop,Referral,2023-12-13
1194,51,Germany,Mobile,Facebook Ads,2023-06-30
1195,36,Thailand,Desktop,Facebook Ads,2023-05-08
1196,53,Singapore,Desktop,Facebook Ads,2023-02-08
1197,31,Germany,Desktop,Google Ads,2023-07-01
1198,30,UK,Tablet,Google Ads,2023-12-16
1199,33,Australia,Desktop,Google Ads,2023-05-01
1200,30,Australia,Mobile,Affiliate,2023-04-28
1201,27,Australia,Mobile,Organic,2023-07-02
1202,60,UK,Tablet,Organic,2023-02-10
1203,20,Australia,Desktop,Facebook Ads,2023-10-05
1204,38,UK,Tablet,Facebook Ads,2023-11-14
1205,29,Australia,Tablet,Facebook Ads,2023-09-09
1206,32,Australia,Tablet,Google Ads,2023-07-23
1207,51,Australia,Desktop,Referral,2023-01-28
1208,20,Germany,Desktop,Referral,2023-10-04
1209,29,UK,Mobile,Affiliate,2023-12-18
1210,38,India,Mobile,Organic,2023-08-24
1211,31,UK,Tablet,Organic,2023-12-12
1212,41,Germany,Desktop,Google Ads,2023-06-16
1213,34,Singapore,Desktop,Referral,2023-10-08
1214,39,USA,Mobile,Referral,2023-11-10
1215,31,UK,Tablet,Facebook Ads,2023-08-06
1216,43,USA,Desktop,Google Ads,2023-07-06
1217,26,Germany,Tablet,Google Ads,2023-10-20
1218,35,Australia,Mobile,Affiliate,2023-02-21
1219,42,Singapore,Mobile,Google Ads,2023-08-10
1220,18,Singapore,Desktop,Referral,2023-08-31
1221,58,Germany,Tablet,Facebook Ads,2023-03-10
1222,37,USA,Tablet,Affiliate,2023-09-07
1223,43,Thailand,Tablet,Google Ads,2023-01-25
1224,31,Australia,Desktop,Referral,2023-01-31
1225,24,UK,Tablet,Facebook Ads,2023-11-19
1226,41,USA,Tablet,Affiliate,2023-05-14
1227,40,Thailand,Desktop,Organic,2023-05-12
1228,56,Singapore,Tablet,Affiliate,2023-06-29
1229,59,Germany,Mobile,Facebook Ads,2023-11-29
1230,38,India,Tablet,Referral,2023-07-01
1231,23,UK,Tablet,Facebook Ads,2023-08-17
1232,58,Singapore,Mobile,Facebook Ads,2023-08-26
1233,58,Germany,Tablet,Referral,2023-08-04
1234,23,Singapore,Desktop,Google Ads,2023-02-06
1235,38,India,Desktop,Facebook Ads,2023-06-10
1236,59,UK,Desktop,Referral,2023-11-06
1237,55,Germany,Desktop,Referral,2023-07-05
1238,29,Australia,Mobile,Google Ads,2023-03-27
1239,60,USA,Tablet,Organic,2023-05-01
1240,28,UK,Mobile,Organic,2023-04-18
1241,48,Germany,Mobile,Organic,2023-02-02
1242,51,Australia,Mobile,Organic,2023-07-23
1243,57,Singapore,Mobile,Referral,2023-05-15
1244,32,Singapore,Tablet,Facebook Ads,2023-06-08
1245,58,Singapore,Mobile,Affiliate,2023-08-15
1246,19,Thailand,Tablet,Facebook Ads,2023-03-29
1247,48,UK,Tablet,Facebook Ads,2023-06-16
1248,46,Singapore,Tablet,Affiliate,2023-10-08
1249,55,Germany,Desktop,Affiliate,2023-04-01
1250,51,India,Tablet,Affiliate,2023-08-11
1251,40,UK,Tablet,Google Ads,2023-06-08
1252,46,USA,Desktop,Referral,2023-02-15
1253,27,USA,Mobile,Organic,2023-05-14
1254,26,USA,Desktop,Referral,2023-09-25
1255,18,India,Desktop,Referral,2023-10-01
1256,18,Australia,Desktop,Facebook Ads,2023-06-03
1257,32,Australia,Mobile,Affiliate,2023-11-02
1258,30,UK,Tablet,Referral,2023-07-11
1259,33,Singapore,Tablet,Referral,2023-07-22
1260,32,USA,Mobile,Referral,2023-07-13
1261,33,Germany,Tablet,Facebook Ads,2023-11-17
1262,59,India,Tablet,Facebook Ads,2023-05-26
1263,30,Australia,Mobile,Google Ads,2023-07-31
1264,36,Thailand,Tablet,Referral,2023-03-11
1265,46,USA,Tablet,Affiliate,2023-11-13
1266,30,USA,Mobile,Google Ads,2023-09-09
1267,52,Thailand,Mobile,Organic,2023-01-26
1268,35,Singapore,Tablet,Referral,2023-05-25
1269,32,Thailand,Mobile,Organic,2023-01-05
1270,31,USA,Desktop,Facebook Ads,2023-09-10
1271,41,UK,Tablet,Organic,2023-09-13
1272,23,Australia,Mobile,Organic,2023-06-19
1273,43,Thailand,Tablet,Referral,2023-05-17
1274,30,Australia,Desktop,Referral,2023-04-03
1275,25,Australia,Tablet,Google Ads,2023-01-07
1276,46,Singapore,Tablet,Organic,2023-07-17
1277,47,India,Mobile,Affiliate,2023-04-12
1278,31,UK,Desktop,Facebook Ads,2023-12-07
1279,28,India,Tablet,Organic,2023-06-15
1280,51,Thailand,Desktop,Referral,2023-10-09
1281,37,Singapore,Desktop,Organic,2023-11-23
1282,31,Thailand,Mobile,Referral,2023-12-08
1283,18,Singapore,Desktop,Affiliate,2023-06-16
1284,43,Australia,Mobile,Organic,2023-03-03
1285,55,Australia,Tablet,Referral,2023-01-22
1286,56,Singapore,Desktop,Organic,2023-12-19
1287,28,UK,Mobile,Affiliate,2023-05-08
1288,58,Thailand,Mobile,Facebook Ads,2023-06-23
1289,27,India,Tablet,Organic,2023-11-27
1290,49,Singapore,Desktop,Affiliate,2023-03-06
1291,40,Australia,Desktop,Google Ads,2023-11-27
1292,42,USA,Tablet,Google Ads,2023-01-11
1293,20,UK,Tablet,Referral,2023-05-09
1294,36,Germany,Tablet,Referral,2023-10-14
1295,54,Singapore,Tablet,Facebook Ads,2023-04-08
1296,47,USA,Tablet,Affiliate,2023-06-15
1297,22,Germany,Mobile,Referral,2023-03-24
1298,34,Germany,Desktop,Referral,2023-06-01
1299,58,Germany,Desktop,Google Ads,2023-01-01
1300,57,Australia,Desktop,Affiliate,2023-01-10
1301,38,India,Mobile,Affiliate,2023-05-03
1302,30,Germany,Tablet,Referral,2023-07-18
1303,27,Germany,Desktop,Facebook Ads,2023-10-10
1304,59,USA,Mobile,Organic,2023-07-29
1305,60,Thailand,Mobile,Google Ads,2023-09-25
1306,20,Singapore,Mobile,Referral,2023-04-02
1307,24,Thailand,Tablet,Referral,2023-04-09
1308,49,Germany,Tablet,Affiliate,2023-12-03
1309,21,USA,Mobile,Affiliate,2023-05-12
1310,18,Singapore,Tablet,Referral,2023-02-06
1311,47,Australia,Tablet,Organic,2023-02-10
1312,53,India,Desktop,Facebook Ads,2023-07-04
1313,21,Australia,Tablet,Facebook Ads,2023-12-29
1314,20,India,Mobile,Facebook Ads,2023-09-28
1315,31,Germany,Mobile,Organic,2023-02-09
1316,52,UK,Mobile,Google Ads,2023-04-29
1317,60,Singapore,Tablet,Google Ads,2023-09-27
1318,53,UK,Tablet,Organic,2023-10-13
1319,54,USA,Tablet,Referral,2023-11-23
1320,60,UK,Mobile,Google Ads,2023-12-26
1321,53,UK,Tablet,Facebook Ads,2023-04-03
1322,28,Germany,Tablet,Referral,2023-12-03
1323,38,Germany,Desktop,Facebook Ads,2023-06-30
1324,58,UK,Tablet,Facebook Ads,2023-07-31
1325,33,Germany,Tablet,Google Ads,2023-11-08
1326,53,India,Desktop,Facebook Ads,2023-07-12
1327,46,UK,Mobile,Organic,2023-08-20
1328,56,Thailand,Tablet,Google Ads,2023-05-26
1329,18,USA,Mobile,Google Ads,2023-06-04
1330,19,Australia,Tablet,Facebook Ads,2023-06-11
1331,50,Germany,Tablet,Affiliate,2023-10-11
1332,24,Thailand,Desktop,Facebook Ads,2023-03-21
1333,26,USA,Desktop,Affiliate,2023-03-21
1334,32,USA,Desktop,Organic,2023-05-08
1335,43,Germany,Mobile,Organic,2023-10-20
1336,48,Singapore,Desktop,Affiliate,2023-06-16
1337,56,India,Desktop,Organic,2023-02-18
1338,42,Thailand,Mobile,Facebook Ads,2023-10-23
1339,45,UK,Mobile,Google Ads,2023-06-28
1340,56,Thailand,Tablet,Referral,2023-12-01
1341,37,Germany,Mobile,Facebook Ads,2023-01-28
1342,54,Singapore,Desktop,Affiliate,2023-10-04
1343,32,Singapore,Mobile,Referral,2023-12-24
1344,56,Germany,Tablet,Organic,2023-08-17
1345,45,USA,Desktop,Google Ads,2023-04-24
1346,39,Thailand,Desktop,Affiliate,2023-03-09
1347,53,UK,Desktop,Organic,2023-01-26
1348,50,UK,Tablet,Google Ads,2023-07-24
1349,48,Germany,Mobile,Referral,2023-03-11
1350,59,Germany,Mobile,Affiliate,2023-07-22
1351,51,Singapore,Mobile,Organic,2023-11-12
1352,45,USA,Tablet,Affiliate,2023-05-17
1353,25,India,Desktop,Referral,2023-02-15
1354,40,Singapore,Desktop,Facebook Ads,2023-07-07
1355,59,Thailand,Desktop,Google Ads,2023-11-01
1356,57,Australia,Desktop,Affiliate,2023-06-29
1357,46,Thailand,Mobile,Google Ads,2023-03-16
1358,41,Singapore,Tablet,Organic,2023-12-17
1359,21,Singapore,Tablet,Google Ads,2023-02-27
1360,18,USA,Tablet,Organic,2023-05-28
1361,46,UK,Mobile,Facebook Ads,2023-06-06
1362,52,Singapore,Mobile,Affiliate,2023-04-18
1363,34,Germany,Desktop,Affiliate,2023-09-25
1364,60,Thailand,Desktop,Affiliate,2023-03-14
1365,51,Thailand,Desktop,Google Ads,2023-12-06
1366,36,Singapore,Tablet,Affiliate,2023-01-31
1367,21,UK,Tablet,Organic,2023-05-19
1368,42,India,Desktop,Facebook Ads,2023-02-04
1369,19,USA,Tablet,Referral,2023-02-25
1370,42,Germany,Tablet,Organic,2023-04-29
1371,49,Australia,Tablet,Affiliate,2023-06-11
1372,29,Singapore,Tablet,Referral,2023-02-15
1373,19,Thailand,Mobile,Affiliate,2023-10-15
1374,39,UK,Desktop,Google Ads,2023-06-06
1375,40,India,Desktop,Facebook Ads,2023-01-10
1376,37,Singapore,Tablet,Facebook Ads,2023-11-17
1377,58,USA,Desktop,Organic,2023-02-01
1378,35,Singapore,Mobile,Facebook Ads,2023-10-12
1379,60,Singapore,Mobile,Referral,2023-07-21
1380,57,Australia,Tablet,Google Ads,2023-09-24
1381,33,Germany,Mobile,Referral,2023-08-02
1382,56,USA,Desktop,Affiliate,2023-06-09
1383,31,India,Mobile,Affiliate,2023-03-09
1384,30,Australia,Mobile,Facebook Ads,2023-10-05
1385,51,Singapore,Desktop,Google Ads,2023-12-19
1386,54,Singapore,Desktop,Organic,2023-12-02
1387,52,India,Mobile,Google Ads,2023-10-13
1388,27,India,Mobile,Facebook Ads,2023-06-12
1389,44,USA,Desktop,Facebook Ads,2023-07-31
1390,30,Thailand,Mobile,Google Ads,2023-03-19
1391,57,Germany,Desktop,Affiliate,2023-01-14
1392,57,Singapore,Tablet,Google Ads,2023-10-18
1393,19,USA,Mobile,Referral,2023-04-29
1394,50,Australia,Tablet,Referral,2023-03-10
1395,59,USA,Mobile,Referral,2023-12-31
1396,48,Singapore,Mobile,Google Ads,2023-09-09
1397,20,UK,Mobile,Facebook Ads,2023-04-26
1398,32,India,Tablet,Google Ads,2023-07-31
1399,22,Singapore,Desktop,Affiliate,2023-04-15
1400,38,Australia,Desktop,Google Ads,2023-09-08
1401,43,Australia,Mobile,Affiliate,2023-08-07
1402,38,UK,Tablet,Affiliate,2023-07-14
1403,52,Germany,Tablet,Organic,2023-11-01
1404,24,UK,Desktop,Organic,2023-09-24
1405,51,Germany,Desktop,Organic,2023-05-06
1406,42,Germany,Tablet,Organic,2023-10-13
1407,36,UK,Desktop,Facebook Ads,2023-04-08
1408,47,Singapore,Desktop,Facebook Ads,2023-05-27
1409,21,India,Tablet,Google Ads,2023-11-10
1410,59,UK,Mobile,Affiliate,2023-08-26
1411,29,Australia,Tablet,Affiliate,2023-02-27
1412,43,UK,Desktop,Referral,2023-03-11
1413,29,UK,Tablet,Google Ads,2023-01-13
1414,23,USA,Desktop,Google Ads,2023-08-21
1415,23,Thailand,Tablet,Referral,2023-03-05
1416,41,Thailand,Tablet,Referral,2023-11-21
1417,57,Singapore,Desktop,Affiliate,2023-09-19
1418,20,Australia,Mobile,Facebook Ads,2023-07-14
1419,60,Australia,Mobile,Google Ads,2023-10-17
1420,29,Australia,Tablet,Organic,2023-03-16
1421,37,USA,Tablet,Referral,2023-08-03
1422,58,Singapore,Mobile,Google Ads,2023-05-28
1423,18,Germany,Desktop,Organic,2023-04-14
1424,49,Australia,Desktop,Affiliate,2023-08-23
1425,56,UK,Mobile,Google Ads,2023-01-03
1426,60,UK,Desktop,Referral,2023-10-29
1427,23,Germany,Tablet,Organic,2023-08-15
1428,53,USA,Tablet,Affiliate,2023-05-06
1429,21,Singapore,Mobile,Organic,2023-04-17
1430,40,Thailand,Mobile,Organic,2023-12-01
1431,54,Australia,Tablet,Facebook Ads,2023-12-08
1432,23,Thailand,Mobile,Referral,2023-06-19
1433,28,India,Desktop,Affiliate,2023-04-02
1434,56,Germany,Tablet,Google Ads,2023-12-05
1435,55,USA,Mobile,Organic,2023-08-22
1436,38,USA,Desktop,Organic,2023-06-03
1437,53,Thailand,Desktop,Referral,2023-08-07
1438,25,India,Desktop,Facebook Ads,2023-03-10
1439,44,Germany,Mobile,Google Ads,2023-09-27
1440,21,Thailand,Tablet,Affiliate,2023-11-10
1441,48,India,Tablet,Affiliate,2023-02-14
1442,36,UK,Tablet,Facebook Ads,2023-12-28
1443,51,Germany,Tablet,Facebook Ads,2023-05-13
1444,57,Germany,Desktop,Affiliate,2023-03-08
1445,49,UK,Mobile,Affiliate,2023-11-20
1446,36,Singapore,Mobile,Organic,2023-04-30
1447,47,India,Mobile,Google Ads,2023-01-13
1448,44,UK,Mobile,Facebook Ads,2023-11-12
1449,53,Australia,Tablet,Google Ads,2023-06-29
1450,58,Singapore,Tablet,Facebook Ads,2023-01-06
1451,22,USA,Desktop,Affiliate,2023-05-11
1452,38,Australia,Mobile,Organic,2023-10-09
1453,39,USA,Desktop,Affiliate,2023-12-18
1454,19,Australia,Mobile,Google Ads,2023-11-12
1455,39,India,Desktop,Referral,2023-06-19
1456,59,Singapore,Desktop,Google Ads,2023-01-19
1457,47,Australia,Tablet,Facebook Ads,2023-11-18
1458,44,India,Mobile,Affiliate,2023-08-25
1459,54,India,Tablet,Facebook Ads,2023-06-03
1460,52,Thailand,Mobile,Affiliate,2023-10-12
1461,39,Australia,Desktop,Organic,2023-12-17
1462,35,Australia,Mobile,Facebook Ads,2023-03-18
1463,58,Germany,Mobile,Affiliate,2023-07-12
1464,42,Singapore,Tablet,Organic,2023-11-07
1465,38,India,Mobile,Facebook Ads,2023-06-07
1466,23,UK,Mobile,Facebook Ads,2023-07-31
1467,37,Singapore,Tablet,Facebook Ads,2023-08-20
1468,25,USA,Mobile,Google Ads,2023-03-31
1469,46,Germany,Mobile,Referral,2023-02-17
1470,27,Singapore,Desktop,Referral,2023-09-14
1471,37,Australia,Desktop,Google Ads,2023-09-26
1472,51,India,Mobile,Google Ads,2023-02-20
1473,47,UK,Tablet,Affiliate,2023-01-19
1474,18,USA,Mobile,Affiliate,2023-03-01
1475,39,UK,Mobile,Organic,2023-02-14
1476,60,India,Desktop,Organic,2023-09-24
1477,37,India,Mobile,Facebook Ads,2023-10-23
1478,30,USA,Desktop,Affiliate,2023-04-13
1479,46,India,Mobile,Facebook Ads,2023-06-13
1480,28,USA,Mobile,Organic,2023-03-18
1481,53,Germany,Mobile,Google Ads,2023-11-15
1482,40,Germany,Desktop,Facebook Ads,2023-10-05
1483,36,Germany,Mobile,Google Ads,2023-03-14
1484,37,Germany,Desktop,Affiliate,2023-02-06
1485,21,Singapore,Mobile,Referral,2023-08-16
1486,21,Thailand,Desktop,Organic,2023-12-12
1487,45,UK,Mobile,Affiliate,2023-02-14
1488,58,Australia,Tablet,Referral,2023-10-31
1489,40,USA,Desktop,Google Ads,2023-11-12
1490,60,Australia,Tablet,Organic,2024-01-01
1491,54,Singapore,Mobile,Referral,2023-08-27
1492,47,USA,Tablet,Referral,2023-02-19
1493,32,Singapore,Mobile,Affiliate,2023-08-29
1494,41,UK,Mobile,Facebook Ads,2023-05-13
1495,47,UK,Mobile,Organic,2023-06-16
1496,25,USA,Desktop,Referral,2023-09-01
1497,36,Australia,Desktop,Affiliate,2023-03-29
1498,26,Germany,Mobile,Referral,2023-10-22
1499,24,USA,Tablet,Organic,2024-01-01
1500,52,UK,Desktop,Affiliate,2023-06-04
1501,33,Germany,Mobile,Affiliate,2023-07-31
1502,48,UK,Mobile,Facebook Ads,2023-03-23
1503,55,UK,Desktop,Affiliate,2023-04-17
1504,52,India,Mobile,Google Ads,2023-06-25
1505,60,Thailand,Tablet,Affiliate,2023-12-06
1506,25,Germany,Tablet,Referral,2023-09-07
1507,53,Thailand,Desktop,Google Ads,2023-06-16
1508,43,Thailand,Tablet,Organic,2023-06-07
1509,56,Australia,Desktop,Facebook Ads,2023-12-17
1510,59,India,Mobile,Organic,2023-09-11
1511,26,Germany,Tablet,Organic,2023-04-22
1512,60,Singapore,Desktop,Affiliate,2023-03-17
1513,42,Germany,Tablet,Referral,2023-05-30
1514,31,India,Desktop,Facebook Ads,2023-04-11
1515,37,UK,Tablet,Facebook Ads,2023-10-19
1516,55,Thailand,Tablet,Affiliate,2023-02-15
1517,26,Australia,Desktop,Organic,2023-07-26
1518,53,Thailand,Mobile,Affiliate,2023-07-09
1519,25,Australia,Desktop,Organic,2023-07-03
1520,45,India,Tablet,Referral,2023-05-01
1521,38,India,Desktop,Referral,2023-11-17
1522,45,Germany,Mobile,Google Ads,2023-07-15
1523,26,Singapore,Tablet,Referral,2023-09-01
1524,44,Singapore,Desktop,Google Ads,2023-07-04
1525,18,Thailand,Tablet,Organic,2023-03-10
1526,49,India,Desktop,Google Ads,2023-03-15
1527,26,India,Desktop,Referral,2023-02-13
1528,56,UK,Tablet,Google Ads,2023-12-23
1529,50,UK,Tablet,Referral,2023-08-21
1530,40,Singapore,Mobile,Referral,2023-07-16
1531,18,Germany,Desktop,Google Ads,2023-11-06
1532,50,USA,Desktop,Affiliate,2023-12-31
1533,41,Thailand,Mobile,Affiliate,2023-10-23
1534,41,Thailand,Tablet,Referral,2023-09-05
1535,23,Singapore,Tablet,Affiliate,2023-12-20
1536,47,Germany,Mobile,Affiliate,2023-05-24
1537,23,Singapore,Desktop,Organic,2023-11-09
1538,58,Germany,Tablet,Facebook Ads,2023-12-17
1539,21,USA,Tablet,Organic,2023-11-10
1540,47,Germany,Desktop,Affiliate,2023-08-29
1541,44,USA,Desktop,Facebook Ads,2023-06-19
1542,20,India,Tablet,Facebook Ads,2023-03-27
1543,34,Thailand,Tablet,Referral,2023-10-16
1544,28,Germany,Mobile,Facebook Ads,2023-10-24
1545,19,USA,Desktop,Organic,2023-11-16
1546,50,Thailand,Desktop,Facebook Ads,2023-03-06
1547,57,USA,Desktop,Facebook Ads,2023-03-09
1548,25,Germany,Mobile,Affiliate,2023-01-08
1549,60,UK,Desktop,Google Ads,2023-03-19
1550,33,UK,Mobile,Affiliate,2023-05-14
1551,39,Thailand,Mobile,Affiliate,2023-01-17
1552,49,Australia,Desktop,Referral,2023-03-20
1553,60,UK,Tablet,Google Ads,2023-05-02
1554,54,India,Desktop,Organic,2023-04-18
1555,34,Australia,Mobile,Organic,2023-11-25
1556,47,UK,Desktop,Facebook Ads,2023-03-27
1557,52,Singapore,Desktop,Referral,2023-09-01
1558,34,Singapore,Tablet,Referral,2023-08-31
1559,36,Australia,Desktop,Referral,2023-01-07
1560,38,Germany,Tablet,Organic,2023-12-14
1561,52,India,Desktop,Referral,2023-02-19
1562,59,Australia,Desktop,Facebook Ads,2023-11-09
1563,35,Australia,Mobile,Facebook Ads,2023-05-19
1564,55,UK,Desktop,Google Ads,2023-12-02
1565,55,Australia,Mobile,Affiliate,2023-12-11
1566,29,USA,Tablet,Organic,2023-06-22
1567,18,Australia,Mobile,Organic,2023-12-11
1568,24,Germany,Mobile,Referral,2023-07-30
1569,32,India,Desktop,Facebook Ads,2023-06-29
1570,20,Thailand,Tablet,Organic,2023-04-09
1571,56,India,Mobile,Affiliate,2023-01-30
1572,25,India,Mobile,Organic,2023-11-23
1573,26,UK,Tablet,Affiliate,2023-11-06
1574,25,India,Mobile,Facebook Ads,2023-04-05
1575,47,India,Mobile,Referral,2023-05-31
1576,45,India,Tablet,Facebook Ads,2023-05-22
1577,28,Australia,Mobile,Facebook Ads,2023-05-12
1578,42,UK,Desktop,Organic,2023-02-01
1579,34,Singapore,Desktop,Organic,2023-05-13
1580,30,Germany,Desktop,Google Ads,2023-09-09
1581,49,Thailand,Mobile,Affiliate,2023-11-27
1582,31,Germany,Tablet,Organic,2023-08-09
1583,34,Thailand,Mobile,Organic,2023-08-15
1584,54,India,Desktop,Referral,2023-02-06
1585,49,Singapore,Tablet,Organic,2023-01-10
1586,60,UK,Desktop,Google Ads,2023-01-20
1587,39,UK,Tablet,Organic,2023-12-25
1588,49,UK,Desktop,Referral,2023-09-21
1589,52,Singapore,Mobile,Referral,2023-02-05
1590,48,Thailand,Tablet,Affiliate,2023-12-19
1591,39,India,Desktop,Referral,2023-07-03
1592,58,India,Mobile,Facebook Ads,2023-01-29
1593,39,Thailand,Desktop,Facebook Ads,2023-10-01
1594,30,Singapore,Tablet,Organic,2023-11-28
1595,60,Singapore,Desktop,Referral,2023-07-16
1596,58,India,Desktop,Referral,2023-02-24
1597,58,UK,Tablet,Google Ads,2023-02-13
1598,20,Singapore,Mobile,Affiliate,2023-03-13
1599,49,UK,Mobile,Affiliate,2023-05-03
1600,37,UK,Tablet,Referral,2023-11-26
1601,20,USA,Mobile,Facebook Ads,2023-01-09
1602,43,Thailand,Mobile,Affiliate,2023-01-22
1603,52,Singapore,Tablet,Affiliate,2023-08-23
1604,22,Thailand,Tablet,Google Ads,2023-04-30
1605,59,Thailand,Desktop,Affiliate,2023-09-08
1606,33,India,Tablet,Google Ads,2023-01-24
1607,29,India,Mobile,Facebook Ads,2023-01-08
1608,47,Germany,Mobile,Affiliate,2023-02-19
1609,24,Thailand,Desktop,Affiliate,2023-02-02
1610,32,Thailand,Mobile,Referral,2023-11-12
1611,43,USA,Mobile,Affiliate,2023-06-22
1612,26,USA,Mobile,Organic,2023-10-07
1613,29,USA,Mobile,Organic,2023-10-31
1614,27,Australia,Desktop,Google Ads,2023-05-21
1615,41,Germany,Mobile,Referral,2023-12-23
1616,55,Thailand,Mobile,Organic,2023-05-05
1617,57,UK,Mobile,Organic,2023-11-20
1618,23,Thailand,Mobile,Google Ads,2023-09-07
1619,59,Germany,Desktop,Referral,2023-02-15
1620,48,India,Mobile,Google Ads,2023-12-22
1621,58,USA,Tablet,Referral,2023-03-15
1622,33,Singapore,Tablet,Organic,2023-07-30
1623,29,India,Desktop,Affiliate,2023-11-02
1624,58,Australia,Desktop,Facebook Ads,2023-02-15
1625,18,Germany,Mobile,Google Ads,2023-08-03
1626,51,Thailand,Tablet,Facebook Ads,2023-03-02
1627,50,Singapore,Desktop,Google Ads,2023-10-04
1628,21,Singapore,Mobile,Google Ads,2023-05-22
1629,48,UK,Mobile,Google Ads,2023-12-17
1630,20,Thailand,Tablet,Facebook Ads,2023-12-10
